"treat","female","age_cat","pubhse12","h_ins12a","narry1","pe_prb12","health30","hhsize","hhsizemis","edu12","eduhigh","edumis","welf1","welf2","welf3","welf4","welfmis","afdc","afdcmis","publicass","publicassmis","fdstamp","fdstampmis","onprob","onprobmis","rwhite","work2year2q","age2","numkidhhf1zero","health0mis","health012","pe_prb0","pe_prb0mis","health123","pe_prb12mis","eversmoke","everalc","everilldrugs","h_ins12amis","illdrugs12","alc12","persinc1","hhinc12","hhinc8","vocq4","vocq4mis","pemplq4","pemplq4mis","emplq4","emplq4full","numkidhhf1onetwo","health1212","wemplq4full","schobef","chibef","jobyrbef","multjobyrbef","jobeverbef","trainyrbef","everarr","exhealth30"
0,1,17,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,289,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,0,16,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,256,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,19,0,1,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,361,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
0,1,17,1,2,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,289,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,19,0,1,0,0,1,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,361,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,19,1,3,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
1,1,18,1,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
0,0,18,0,1,0,0,2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,324,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,46.153846740722656,0,1,0,0,1,0,1,0,1,1,0,0,0,0
1,1,22,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,484,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,19,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1,1,20,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,400,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,100,0,1,1,0,0,1,0,0,0,0,1,0,0,1
0,1,17,0,2,0,0,2,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.769229888916016,0,1,0,1,1,0,1,0,1,0,0,0,0,0
0,0,21,0,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,83.20349884033203,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,0,18,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,324,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,23.076923370361328,0,1,0,0,1,0,1,0,1,0,0,0,1,1
1,0,19,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
1,1,19,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,361,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,100,0,1,1,0,1,0,0,0,0,0,1,0,0,0
0,1,20,0,1,0,0,2,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15.384614944458008,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1,1,21,0,1,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,441,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1,1,19,0,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,361,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1,0,21,1,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,441,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,17,1,2,0,0,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,289,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,20,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,400,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,100,0,1,1,0,1,0,1,0,1,1,0,0,0,1
0,1,16,0,1,3,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,256,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,1,17,0,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,289,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,1,1,0,1,1,1,0,1,0,0,0,1,0
0,0,20,0,1,0,0,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,18,0,1,0,1,3,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,324,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,7.692307472229004,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,18,0,1,0,0,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,324,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
0,1,17,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,289,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,100,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1,0,21,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,441,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
1,1,20,0,2,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,100,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1,1,17,0,1,0,0,2,5,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,289,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,18,0,1,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,324,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,17,0,1,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,19,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,361,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
1,0,22,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,484,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,100,0,1,1,0,1,1,0,0,0,0,1,0,0,1
0,0,18,0,3,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,324,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,100,0,1,1,0,1,0,1,0,1,1,0,0,1,1
0,0,20,0,1,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,400,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,100,0,1,1,0,1,1,0,0,1,1,0,0,0,0
1,0,18,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,324,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,100,0,1,1,0,1,1,1,0,1,1,0,0,0,0
0,0,19,1,1,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,361,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,17,0,1,1,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,289,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,19,0,3,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,19,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,361,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,21,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,441,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,100,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,1,18,0,2,0,0,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,324,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,1,24,0,3,0,1,4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,576,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,38.46154022216797,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,21,0,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,441,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.23076629638672,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,21,0,1,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,441,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,1,1,0,1,1,0,0,1,1,0,0,0,1
0,1,16,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,256,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,17,1,2,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,289,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,1,16,0,2,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,1,16,0,3,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
0,0,18,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,324,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.53845977783203,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,19,0,2,1,0,1,7,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,361,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
0,1,18,1,2,0,0,3,5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
1,1,19,0,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0,17,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,289,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,18,0,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,17,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,289,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,100,0,1,1,0,1,0,1,0,1,1,0,0,1,0
1,0,18,0,1,0,0,2,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,324,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,0,19,0,1,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,20,0,2,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307472229004,0,1,0,1,1,0,1,0,1,0,0,0,0,1
0,0,17,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,100,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,0,16,0,1,3,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,256,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,0,22,0,1,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,1,18,0,1,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,324,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,24,0,1,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,1,1,0,1,0,0,0,0,0,1,1,0,1
0,0,23,0,3,0,0,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,100,0,1,1,0,1,0,0,0,0,0,1,0,1,0
0,0,17,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,289,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,16,1,1,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,256,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,19,1,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,361,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,1,1,0,1,1,1,0,1,1,0,0,0,0
1,1,17,1,1,0,1,1,5,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,289,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,18,0,2,2,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,324,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,0,21,0,1,0,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,441,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38.46154022216797,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,1,20,0,2,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,1,18,0,3,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,324,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,16,0,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,256,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,100,0,1,1,0,0,1,1,0,1,1,0,0,1,0
1,1,17,1,3,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,289,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,1,23,0,3,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,529,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
1,0,18,1,2,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,324,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,100,0,1,1,1,1,0,1,1,1,0,0,0,0,0
1,0,16,0,2,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,256,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,100,0,1,1,0,1,1,1,0,1,1,0,0,0,1
0,1,17,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,289,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,17,1,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,289,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
0,0,18,0,1,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30.769229888916016,0,1,0,0,1,0,1,0,1,1,0,0,1,1
1,0,18,1,2,2,0,2,7,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,324,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,17,0,1,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,289,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,61.53845977783203,0,1,0,0,1,0,1,0,1,1,0,0,1,0
1,1,19,0,2,0,0,2,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,1,17,1,2,0,1,3,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,289,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,19,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,361,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1,1,21,0,2,0,1,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,441,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,24,0,1,0,0,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1,0,23,0,1,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,529,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,1,20,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,400,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,100,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1,0,19,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,361,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,100,0,1,1,0,1,1,0,0,1,1,0,0,1,1
1,0,18,0,2,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.153846740722656,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1,1,19,1,3,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,361,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,84.61538696289062,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1,0,18,0,1,0,0,3,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,324,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,20,0,1,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,400,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,16,0,2,0,0,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,256,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,61.53845977783203,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,17,0,1,3,0,2,8,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,289,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,16,1,1,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,256,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100,0,1,1,0,1,1,1,0,0,0,0,0,1,1
1,0,20,0,2,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,400,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,100,0,1,1,0,0,1,0,0,1,1,0,0,0,0
1,0,17,1,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,289,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,100,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1,0,17,0,1,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,289,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,18,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,324,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,18,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,100,0,1,1,0,1,0,0,0,1,1,0,1,1,1
1,0,17,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,289,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,92.30769348144531,0,1,0,0,1,0,1,0,1,0,0,0,0,1
0,1,21,0,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.61538696289062,0,1,0,1,1,0,1,0,1,1,0,0,0,1
0,0,21,0,1,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,441,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,100,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1,1,18,0,2,0,0,2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.153846740722656,0,1,0,1,1,0,1,1,1,1,0,0,1,0
